Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Employment_status
12578,0.57,0.72,4,275,6,0,0,technical,medium,no
12579,0.9,0.96,5,243,5,0,0,technical,medium,no
12580,0.39,0.55,2,159,3,0,0,technical,high,no
12581,0.44,0.51,2,145,3,0,0,support,low,no
12582,0.81,0.88,5,242,5,0,0,support,medium,no
12583,0.74,0.87,5,242,5,0,0,support,medium,no
12584,0.44,0.56,2,145,3,0,0,support,medium,no
12585,0.41,0.56,2,154,3,0,1,support,medium,no
12586,0.4,0.51,2,139,3,0,0,support,low,no
12587,0.46,0.57,2,152,3,0,0,support,low,no
12588,0.8,0.83,2,211,3,0,0,support,low,no
12589,0.87,0.9,5,258,5,0,0,support,low,no
12590,0.39,0.54,2,155,3,0,0,support,low,no
12591,0.38,0.55,2,148,3,0,0,support,low,no
12592,0.66,0.67,2,255,3,0,0,technical,low,no
12593,0.1,0.8,6,264,4,0,0,technical,low,no
12594,0.37,0.54,2,132,3,0,0,technical,low,no
12595,0.1,0.77,6,255,4,0,0,management,low,no
12596,0.09,0.87,5,263,4,0,0,IT,low,no
12597,0.86,0.84,5,222,5,0,0,IT,low,no
12598,0.11,0.9,6,263,4,0,0,IT,low,no
12599,0.37,0.46,2,157,3,0,0,IT,low,no
12600,0.11,0.92,7,307,4,0,0,IT,low,no
12601,0.77,0.98,5,259,6,0,0,product_mng,low,no
12602,0.84,0.94,5,222,6,0,0,product_mng,low,no
12603,0.1,0.84,7,250,4,0,0,product_mng,low,no
12604,0.83,0.9,5,245,5,0,0,product_mng,low,no
12605,0.11,0.79,6,292,4,0,0,IT,low,no
12606,0.86,0.92,5,252,5,0,0,RandD,low,no
12607,0.38,0.56,2,161,3,0,0,RandD,medium,no
12608,0.11,0.88,5,250,4,0,0,RandD,medium,no
12609,0.45,0.49,2,134,3,0,0,RandD,medium,no
12610,0.1,0.85,7,279,4,0,0,RandD,medium,no
12611,0.09,0.95,7,256,4,0,0,marketing,medium,no
12612,0.39,0.53,2,127,3,0,0,sales,medium,no
12613,0.37,0.47,2,138,3,1,0,accounting,medium,no
12614,0.81,0.97,5,243,5,0,0,support,medium,no
12615,0.09,0.9,7,296,4,0,0,technical,medium,no
12616,0.1,0.88,7,267,4,0,0,management,medium,no
12617,0.39,0.49,2,144,3,0,0,marketing,medium,no
12618,0.83,0.95,4,251,5,0,0,marketing,medium,no
12619,0.45,0.57,2,148,3,0,0,marketing,high,no
12620,0.43,0.51,2,141,3,0,0,sales,low,no
12621,0.8,0.75,3,268,2,0,0,sales,medium,no
12622,0.1,0.86,6,247,4,0,0,sales,medium,no
12623,0.1,0.55,2,247,4,0,0,sales,medium,no
12624,0.36,0.52,2,146,3,0,0,sales,medium,no
12625,0.38,0.5,2,140,3,0,0,sales,low,no
12626,0.78,0.98,5,263,6,0,0,sales,low,no
12627,0.44,0.49,2,145,3,0,0,sales,low,no
12628,0.41,0.46,2,156,3,1,0,sales,low,no
12629,0.72,0.85,5,244,6,0,0,sales,low,no
12630,0.46,0.54,2,144,3,0,0,sales,low,no
12631,0.1,0.9,7,286,4,0,0,sales,low,no
12632,0.34,0.67,4,141,2,0,0,sales,low,no
12633,0.11,0.89,6,260,5,0,0,sales,low,no
12634,0.38,0.56,2,154,3,0,0,sales,low,no
12635,0.82,0.92,5,225,5,0,0,sales,low,no
12636,0.39,0.57,2,127,3,0,0,sales,low,no
12637,0.44,0.53,2,140,3,0,0,sales,low,no
12638,0.43,0.52,2,147,3,0,0,sales,low,no
12639,0.84,0.83,4,227,5,0,0,accounting,low,no
12640,0.43,0.48,2,153,3,0,0,accounting,low,no
12641,0.37,0.52,2,128,3,0,0,accounting,low,no
12642,0.74,0.97,4,228,5,0,0,hr,low,no
12643,0.73,0.97,5,235,5,0,0,hr,low,no
12644,0.37,0.47,2,148,3,0,0,hr,low,no
12645,0.58,0.62,4,238,3,0,0,hr,low,no
12646,0.4,0.54,2,141,3,0,0,technical,medium,no
12647,0.51,0.83,5,249,4,0,0,technical,medium,no
12648,0.46,0.5,2,151,3,0,0,technical,medium,no
12649,0.45,0.54,2,129,3,0,0,technical,medium,no
12650,0.46,0.5,2,156,3,0,0,technical,medium,no
12651,0.39,0.45,2,134,3,0,0,technical,medium,no
12652,0.09,0.88,6,269,4,0,0,technical,medium,no
12653,0.09,0.77,6,290,4,0,0,technical,medium,no
12654,0.37,0.51,2,132,3,0,0,technical,medium,no
12655,0.1,0.89,7,308,4,0,0,technical,medium,no
12656,0.77,1.0,4,232,5,0,0,technical,medium,no
12657,0.79,0.86,5,235,5,0,0,support,medium,no
12658,0.43,0.55,2,130,3,0,0,support,high,no
12659,0.38,0.53,2,146,3,0,0,support,low,no
12660,0.77,0.91,5,221,6,0,0,support,medium,no
12661,0.44,0.5,2,130,3,0,0,support,medium,no
12662,0.39,0.46,2,136,3,0,0,support,medium,no
12663,0.78,0.89,5,274,6,0,0,support,medium,no
12664,0.1,0.79,6,256,5,0,0,support,low,no
12665,0.1,0.77,5,276,4,0,0,support,low,no
12666,0.75,0.85,5,267,5,0,0,support,low,no
12667,0.46,0.62,6,213,3,0,0,support,low,no
12668,0.91,0.97,4,274,6,0,0,technical,low,no
12669,0.1,0.92,6,258,4,0,0,technical,low,no
12670,0.72,0.6,3,153,5,0,0,technical,low,no
12671,0.11,0.95,6,245,4,0,0,management,low,no
12672,0.11,0.94,6,264,4,0,0,IT,low,no
12673,0.46,0.57,2,154,3,0,0,IT,low,no
12674,0.37,0.46,2,149,3,0,0,IT,low,no
12675,0.46,0.5,2,157,3,0,0,IT,low,no
12676,0.43,0.57,2,127,3,0,0,IT,low,no
12677,0.11,0.82,6,270,4,0,0,product_mng,low,no
12678,0.73,0.89,5,236,6,0,0,product_mng,low,no
12679,0.43,0.47,2,158,3,0,0,product_mng,low,no
12680,0.86,1.0,5,229,5,0,0,product_mng,low,no
12681,0.1,0.83,6,269,4,0,0,IT,low,no
12682,0.4,0.49,2,128,3,0,0,sales,low,no
12683,0.11,0.87,7,278,4,0,0,sales,low,no
12684,0.86,0.98,3,158,5,0,0,sales,low,no
12685,0.42,1.0,3,202,3,0,0,sales,medium,no
12686,0.79,0.84,4,240,5,0,0,sales,medium,no
12687,0.1,0.96,7,255,4,0,0,marketing,medium,no
12688,0.09,0.92,7,254,4,0,0,sales,medium,no
12689,0.09,0.82,6,257,4,0,0,accounting,medium,no
12690,0.87,1.0,4,228,5,0,0,support,medium,no
12691,0.36,0.49,2,145,3,0,0,technical,medium,no
12692,0.42,0.75,3,218,4,0,0,management,medium,no
12693,0.84,0.86,5,268,5,0,0,marketing,medium,no
12694,0.1,0.83,6,278,4,0,0,marketing,medium,no
12695,0.78,0.71,3,249,5,0,0,marketing,medium,no
12696,0.35,0.99,3,236,4,0,0,sales,medium,no
12697,0.1,0.81,7,291,4,0,0,sales,high,no
12698,0.11,0.8,6,306,4,0,0,sales,low,no
12699,0.43,0.48,2,135,3,0,0,sales,medium,no
12700,0.38,0.45,2,156,3,0,0,sales,medium,no
12701,0.46,0.54,2,143,3,0,0,sales,medium,no
12702,0.89,0.82,4,243,5,0,0,sales,medium,no
12703,0.45,0.5,2,147,3,0,0,sales,low,no
12704,0.44,0.53,2,159,3,0,0,sales,low,no
12705,0.74,0.54,5,216,3,0,0,sales,low,no
12706,0.45,0.54,2,152,3,0,0,sales,low,no
12707,0.79,0.93,4,226,5,0,0,sales,low,no
12708,0.79,0.91,5,271,5,0,0,sales,low,no
12709,0.11,0.87,6,255,4,0,0,sales,low,no
12710,0.42,0.48,2,140,3,0,0,sales,low,no
12711,0.64,0.9,6,252,2,0,0,sales,low,no
12712,0.4,0.55,2,159,3,0,0,sales,low,no
12713,0.84,0.98,5,270,5,0,0,sales,low,no
12714,0.73,0.92,5,232,5,0,0,sales,low,no
12715,0.4,0.51,2,144,3,0,0,accounting,low,no
12716,0.36,0.45,2,127,3,0,0,accounting,low,no
12717,0.43,0.47,2,131,3,0,0,accounting,low,no
12718,0.11,0.78,6,243,4,0,0,hr,low,no
12719,0.91,1.0,5,244,6,0,0,hr,low,no
12720,0.8,1.0,5,260,5,0,0,hr,low,no
12721,0.42,0.49,2,139,3,0,0,hr,low,no
12722,0.31,0.87,4,184,3,0,0,technical,low,no
12723,0.44,0.47,2,130,3,0,0,technical,low,no
12724,0.38,0.54,2,135,3,0,0,technical,medium,no
12725,0.45,0.56,2,146,3,0,0,technical,medium,no
12726,0.43,0.46,2,149,3,0,0,technical,medium,no
12727,0.45,0.46,2,153,3,1,0,technical,medium,no
12728,0.43,0.57,2,160,3,0,0,technical,medium,no
12729,0.43,0.49,2,160,3,0,0,technical,medium,no
12730,0.09,0.83,6,282,4,0,0,technical,medium,no
12731,0.43,0.47,2,128,3,0,0,technical,medium,no
12732,0.79,0.94,4,232,5,0,0,technical,medium,no
12733,0.85,0.58,3,226,2,0,0,support,medium,no
12734,0.38,0.45,2,129,3,0,0,support,medium,no
12735,0.11,0.92,7,255,4,0,0,support,medium,no
12736,0.83,0.99,5,258,5,0,0,support,high,no
12737,0.81,0.91,4,229,5,0,0,support,low,no
12738,0.42,0.56,2,143,3,0,0,support,medium,no
12739,0.11,0.87,6,257,4,0,0,support,medium,no
12740,0.11,0.85,7,275,4,0,0,support,medium,no
12741,0.1,0.89,7,291,4,0,0,support,medium,no
12742,0.5,0.54,5,153,4,0,0,support,low,no
12743,0.44,0.49,2,154,3,0,0,support,low,no
12744,0.11,0.9,6,301,4,0,0,technical,low,no
12745,0.39,0.52,2,134,3,0,0,technical,low,no
12746,0.11,0.78,6,245,4,0,0,technical,low,no
12747,0.36,0.5,2,132,3,0,0,management,low,no
12748,0.43,0.51,2,130,3,0,0,IT,low,no
12749,0.4,0.5,2,127,3,0,0,IT,low,no
12750,0.86,0.84,4,246,6,0,0,IT,low,no
12751,0.38,0.49,2,145,3,0,0,IT,low,no
12752,0.46,0.45,2,138,3,0,1,IT,low,no
12753,0.37,0.57,2,129,3,0,0,product_mng,low,no
12754,0.43,0.52,2,150,3,0,0,product_mng,low,no
12755,0.66,0.93,5,253,5,0,0,product_mng,low,no
12756,0.37,0.48,2,160,3,0,0,product_mng,low,no
12757,0.77,0.92,5,235,5,0,0,IT,low,no
12758,0.38,0.55,2,151,3,0,0,sales,low,no
12759,0.39,0.54,2,127,3,0,0,sales,low,no
12760,0.41,0.55,2,151,3,0,0,sales,low,no
12761,0.1,0.9,7,290,4,0,0,sales,low,no
12762,0.09,0.93,6,249,4,0,0,sales,low,no
12763,0.41,0.47,2,131,3,0,0,marketing,medium,no
12764,0.39,0.46,2,159,3,0,0,sales,medium,no
12765,0.83,0.99,4,223,5,0,0,accounting,medium,no
12766,0.09,0.87,3,214,2,0,0,support,medium,no
12767,0.75,0.81,5,227,5,0,0,technical,medium,no
12768,0.44,0.54,2,127,3,0,0,management,medium,no
12769,0.1,0.84,6,293,5,0,0,marketing,medium,no
12770,0.42,0.46,2,141,3,0,0,marketing,medium,no
12771,0.1,0.83,6,300,4,0,0,marketing,medium,no
12772,0.1,0.86,6,309,4,0,0,sales,medium,no
12773,0.31,0.77,4,149,3,0,0,sales,medium,no
12774,0.42,0.54,2,159,3,0,0,sales,medium,no
12775,0.38,0.5,2,152,3,0,0,sales,high,no
12776,0.39,0.57,2,158,3,0,0,sales,low,no
12777,0.1,0.97,6,254,5,0,0,sales,medium,no
12778,0.11,0.93,6,294,4,0,0,sales,medium,no
12779,0.1,0.92,7,269,4,0,0,sales,medium,no
12780,0.11,0.9,7,247,4,0,0,sales,medium,no
12781,0.44,0.65,3,271,4,0,0,sales,low,no
12782,0.91,0.96,4,232,5,0,0,sales,low,no
12783,0.72,1.0,4,245,5,0,0,sales,low,no
14212,0.38,0.53,2,157,3,0,0,sales,low,no
14213,0.8,0.86,5,262,6,0,0,sales,medium,no
14214,0.11,0.88,7,272,4,0,0,sales,medium,no
14215,0.72,0.87,5,223,5,0,0,sales,low,no
14216,0.37,0.52,2,159,3,0,0,sales,low,no
14217,0.41,0.5,2,153,3,0,0,sales,low,no
14218,0.1,0.77,6,247,4,0,0,sales,low,no
14219,0.92,0.85,5,259,5,0,0,sales,low,no
14220,0.89,1.0,5,224,5,0,0,sales,low,no
14221,0.42,0.53,2,142,3,0,0,sales,low,no
14222,0.45,0.54,2,135,3,0,0,sales,low,no
14223,0.11,0.81,6,305,4,0,0,sales,low,no
14224,0.84,0.92,4,234,5,0,0,sales,low,no
14225,0.41,0.55,2,148,3,0,0,sales,low,no
14226,0.36,0.56,2,137,3,0,0,sales,low,no
14227,0.38,0.54,2,143,3,0,0,sales,low,no
14228,0.45,0.47,2,160,3,0,0,sales,low,no
14229,0.78,0.99,4,255,6,0,0,sales,low,no
14230,0.45,0.51,2,160,3,1,1,sales,low,no
14231,0.76,0.89,5,262,5,0,0,sales,low,no
14232,0.11,0.83,6,282,4,0,0,sales,low,no
14233,0.38,0.55,2,147,3,0,0,sales,low,no
14234,0.09,0.95,6,304,4,0,0,sales,low,no
14235,0.46,0.57,2,139,3,0,0,sales,low,no
14236,0.4,0.53,2,158,3,0,0,sales,low,no
14237,0.89,0.92,5,242,5,0,0,sales,low,no
14238,0.82,0.87,4,239,5,0,0,sales,low,no
14239,0.4,0.49,2,135,3,0,0,sales,low,no
14240,0.41,0.46,2,128,3,0,0,accounting,low,no
14241,0.38,0.5,2,132,3,0,0,accounting,low,no
14242,0.09,0.62,6,294,4,0,0,accounting,low,no
14243,0.45,0.57,2,134,3,0,0,hr,low,no
14244,0.4,0.51,2,145,3,0,0,hr,low,no
14245,0.45,0.55,2,140,3,0,0,hr,low,no
14246,0.84,0.87,4,246,6,0,0,hr,low,no
14247,0.1,0.94,6,255,4,0,0,technical,low,no
14248,0.38,0.46,2,137,3,0,0,technical,low,no
14249,0.45,0.5,2,126,3,0,0,technical,low,no
14250,0.11,0.89,6,306,4,0,0,technical,low,no
14251,0.41,0.54,2,152,3,0,0,technical,low,no
14252,0.87,0.88,5,269,5,0,0,technical,low,no
14253,0.45,0.48,2,158,3,0,0,technical,low,no
14254,0.4,0.46,2,127,3,0,0,technical,low,no
14255,0.1,0.8,7,281,4,0,0,technical,low,no
14256,0.09,0.89,6,276,4,0,0,technical,low,no
14257,0.84,0.74,3,182,4,0,0,technical,low,no
14258,0.4,0.55,2,147,3,0,0,support,low,no
14259,0.57,0.7,3,273,6,0,0,support,low,no
14260,0.4,0.54,2,148,3,0,0,support,low,no
14261,0.43,0.47,2,147,3,0,0,support,low,no
14262,0.13,0.78,6,152,2,0,0,support,low,no
14263,0.44,0.55,2,135,3,0,0,support,low,no
14264,0.38,0.55,2,134,3,0,0,support,low,no
14265,0.39,0.54,2,132,3,0,0,support,low,no
14266,0.1,0.92,7,307,4,0,0,support,low,no
14267,0.37,0.46,2,140,3,0,0,support,low,no
14268,0.11,0.94,7,255,4,0,0,support,low,no
14269,0.1,0.81,6,309,4,0,0,technical,low,no
14270,0.38,0.54,2,128,3,0,0,technical,low,no
14271,0.85,1.0,4,225,5,0,0,technical,low,no
14272,0.85,0.91,5,226,5,0,0,management,medium,no
14273,0.11,0.93,7,308,4,0,0,IT,medium,no
14274,0.1,0.95,6,244,5,0,0,IT,medium,no
14275,0.36,0.56,2,132,3,0,0,IT,medium,no
14276,0.11,0.94,6,286,4,0,0,IT,medium,no
14277,0.81,0.7,6,161,4,0,0,IT,medium,no
14278,0.43,0.54,2,153,3,0,0,product_mng,medium,no
14279,0.9,0.98,4,264,6,0,0,product_mng,medium,no
14280,0.76,0.86,5,223,5,1,0,product_mng,medium,no
14281,0.43,0.5,2,135,3,0,0,product_mng,medium,no
14282,0.74,0.99,2,277,3,0,0,IT,medium,no
14283,0.09,0.77,5,275,4,0,0,product_mng,medium,no
14284,0.45,0.49,2,149,3,0,0,product_mng,high,no
14285,0.09,0.87,7,295,4,0,0,product_mng,low,no
14286,0.11,0.97,6,277,4,0,0,product_mng,medium,no
14287,0.11,0.79,7,306,4,0,0,product_mng,medium,no
14288,0.1,0.83,6,295,4,0,0,product_mng,medium,no
14289,0.4,0.54,2,137,3,0,0,marketing,medium,no
14290,0.43,0.56,2,157,3,0,0,sales,low,no
14291,0.39,0.56,2,142,3,0,0,accounting,low,no
14292,0.45,0.54,2,140,3,0,0,support,low,no
14293,0.38,0.49,2,151,3,0,0,technical,low,no
14294,0.79,0.59,4,139,3,0,1,management,low,no
14295,0.84,0.85,4,249,6,0,0,marketing,low,no
14296,0.11,0.77,6,291,4,0,0,marketing,low,no
14297,0.11,0.87,6,305,4,0,0,marketing,low,no
14298,0.17,0.84,5,232,3,0,0,sales,low,no
14299,0.44,0.45,2,132,3,0,0,sales,low,no
14300,0.37,0.57,2,130,3,0,0,sales,low,no
14301,0.1,0.79,6,291,4,0,0,sales,low,no
14302,0.4,0.5,2,130,3,0,0,sales,low,no
14303,0.89,1.0,5,246,5,0,0,sales,low,no
14304,0.42,0.48,2,143,3,0,0,sales,low,no
14305,0.46,0.55,2,129,3,0,0,sales,low,no
14306,0.09,0.83,6,255,4,0,0,sales,low,no
14307,0.37,0.51,2,155,3,0,0,sales,low,no
14308,0.1,0.77,6,265,4,0,0,sales,low,no
14309,0.1,0.84,6,279,4,0,0,sales,low,no
14310,0.11,0.97,6,284,4,0,0,sales,low,no
14311,0.9,1.0,5,221,6,0,0,sales,medium,no
14312,0.38,0.52,2,154,3,0,0,sales,medium,no
14313,0.36,0.52,2,147,3,0,0,sales,medium,no
14314,0.42,0.46,2,150,3,0,0,sales,medium,no
14315,0.09,0.94,7,267,4,0,0,sales,medium,no
14316,0.43,0.52,2,158,3,0,0,sales,medium,no
14317,0.24,0.46,7,224,5,0,0,accounting,medium,no
14318,0.91,1.0,4,257,5,0,0,accounting,medium,no
14319,0.44,0.5,2,148,3,0,0,accounting,medium,no
14320,0.71,0.87,3,177,4,0,0,hr,medium,no
14321,0.4,0.49,2,155,3,0,0,hr,medium,no
14322,0.43,0.47,2,144,3,0,0,hr,medium,no
14323,0.09,0.85,6,289,4,0,0,hr,high,no
14324,0.43,0.52,2,160,3,0,0,technical,low,no
14325,0.9,0.96,4,258,5,0,0,technical,medium,no
14326,0.84,1.0,5,234,5,0,0,technical,medium,no
14327,0.37,0.48,2,137,3,0,0,technical,medium,no
14328,0.86,0.68,5,263,2,0,0,technical,medium,no
14329,0.11,0.84,6,251,4,0,0,technical,low,no
14330,0.37,0.57,2,133,3,0,0,technical,low,no
14331,0.4,0.46,2,132,3,0,0,technical,low,no
14332,0.14,0.62,4,158,4,1,0,technical,low,no
14333,0.4,0.46,2,135,3,0,0,technical,low,no
14334,0.75,1.0,4,216,6,0,0,technical,low,no
14335,0.11,0.84,6,300,5,1,0,support,low,no
14336,0.46,0.49,2,138,3,0,0,support,low,no
14337,0.11,0.92,6,260,4,0,0,support,low,no
14338,0.38,0.49,2,132,3,0,0,support,low,no
14339,0.7,0.89,3,183,5,0,0,support,low,no
14340,0.09,0.82,6,250,4,0,0,support,low,no
14341,0.37,0.45,2,151,3,0,0,support,low,no
14342,0.1,0.83,6,292,4,0,0,support,low,no
14343,0.38,0.57,2,140,3,0,0,support,low,no
14344,0.9,1.0,5,221,5,0,0,support,low,no
14345,0.44,0.51,2,138,3,0,0,support,low,no
14346,0.36,0.5,2,132,3,0,0,technical,low,no
14347,0.31,0.84,7,133,5,0,0,technical,low,no
14348,0.1,0.84,6,283,4,1,0,technical,low,no
14349,0.42,0.48,2,129,3,0,0,management,low,no
14350,0.74,1.0,4,249,5,0,0,IT,low,no
14351,0.73,0.87,5,257,5,0,0,IT,low,no
14352,0.09,0.96,6,245,4,0,0,IT,low,no
14353,0.45,0.53,2,155,3,0,0,IT,low,no
14354,0.11,0.8,6,256,4,0,0,IT,low,no
14355,0.37,0.47,2,152,3,0,0,product_mng,low,no
14356,0.84,0.99,4,267,5,0,0,product_mng,low,no
14357,0.41,0.46,2,151,3,0,0,product_mng,low,no
14358,0.76,0.92,4,239,5,0,0,product_mng,low,no
14359,0.11,0.87,6,306,4,0,0,IT,low,no
14360,0.84,0.88,4,263,5,1,0,marketing,low,no
14361,0.39,0.5,2,147,3,0,0,marketing,low,no
14362,0.11,0.91,6,278,4,0,0,marketing,low,no
14363,0.45,0.56,2,154,3,0,0,marketing,low,no
14364,0.37,0.52,2,143,3,0,0,marketing,low,no
14365,0.4,0.52,2,155,3,0,0,marketing,low,no
14366,0.39,0.48,2,160,3,0,0,sales,low,no
14367,0.11,0.8,6,304,4,0,0,accounting,low,no
14368,0.83,1.0,5,240,5,0,0,support,low,no
14369,0.11,0.92,6,305,4,0,0,technical,low,no
14370,0.39,0.5,2,136,3,0,0,management,low,no
14371,0.45,0.45,2,132,3,0,0,marketing,low,no
14372,0.1,0.95,7,301,4,0,0,marketing,low,no
14373,0.9,0.98,5,243,6,0,0,marketing,low,no
14374,0.45,0.51,2,147,3,0,0,sales,low,no
14375,0.79,0.89,5,239,5,0,0,sales,low,no
14376,0.9,0.99,5,260,5,0,0,sales,low,no
14377,0.11,0.84,7,296,4,0,0,sales,low,no
14378,0.43,0.55,2,129,3,0,0,sales,low,no
14379,0.31,0.54,5,132,5,0,0,sales,low,no
14380,0.32,0.5,2,135,5,0,0,sales,low,no
14381,0.45,0.57,2,158,3,0,0,sales,low,no
14382,0.81,0.99,4,259,5,0,0,sales,low,no
14383,0.41,0.46,2,160,3,0,1,sales,low,no
14384,0.11,0.78,7,278,4,0,0,sales,low,no
14385,0.1,0.88,6,284,4,0,0,sales,low,no
14386,0.7,0.53,2,274,4,0,0,sales,low,no
14387,0.54,0.74,4,164,2,0,0,sales,low,no
14388,0.41,0.48,2,148,3,0,0,sales,low,no
14389,0.38,0.5,2,140,3,0,0,sales,medium,no
14390,0.37,0.51,2,127,3,0,0,sales,medium,no
14391,0.11,0.85,6,308,5,0,0,sales,medium,no
14392,0.4,0.47,2,146,3,0,0,sales,medium,no
14393,0.1,0.84,6,261,4,0,0,accounting,medium,no
14394,0.89,0.99,5,257,5,0,0,accounting,medium,no
14395,0.11,0.8,6,285,4,0,0,accounting,medium,no
14396,0.36,0.55,2,141,3,0,0,hr,medium,no
14397,0.4,0.46,2,127,3,0,0,hr,medium,no
14398,0.09,0.85,6,297,4,0,0,hr,medium,no
14399,0.4,0.46,2,143,3,0,0,hr,medium,no
14400,0.37,0.55,2,152,3,0,0,technical,medium,no
14401,0.44,0.51,2,156,3,0,0,technical,high,no
14402,0.09,0.8,7,283,5,0,0,technical,low,no
14403,0.92,0.87,4,226,6,1,0,technical,medium,no
14404,0.74,0.91,4,232,5,0,0,technical,medium,no
14405,0.09,0.82,6,249,4,0,0,technical,medium,no
14406,0.89,0.95,4,275,5,0,0,technical,medium,no
14407,0.09,0.8,6,304,4,0,0,technical,low,no
14408,0.27,0.54,7,278,3,0,0,technical,low,no
14409,0.1,0.91,6,287,4,0,0,technical,low,no
14410,0.1,0.89,7,285,4,0,0,technical,low,no
14411,0.77,0.94,5,226,6,0,0,support,low,no
14412,0.9,0.82,5,259,5,0,0,support,low,no
14413,0.39,0.5,2,135,3,0,0,support,low,no
14414,0.76,1.0,5,219,5,0,0,support,low,no
14415,0.1,0.93,6,256,4,0,0,support,low,no
14416,0.87,0.9,5,254,6,0,0,support,low,no
14417,0.38,0.5,2,153,3,0,0,support,low,no
14418,0.77,0.99,5,228,5,0,0,support,low,no
14419,0.78,0.87,4,228,5,0,0,support,low,no
14420,0.44,0.5,2,128,3,0,0,support,low,no
14421,0.38,0.52,2,153,3,0,0,support,low,no
14422,0.43,0.46,2,156,3,0,0,technical,low,no
14423,0.39,0.5,4,294,3,0,0,technical,low,no
14424,0.88,1.0,5,219,5,0,0,technical,low,no
14425,0.45,0.46,2,153,3,0,0,management,low,no
14426,0.4,0.53,2,151,3,0,0,IT,low,no
14427,0.36,0.51,2,155,3,0,0,IT,low,no
14428,0.36,0.48,2,158,3,0,0,IT,low,no
14429,0.9,0.98,5,245,5,0,0,IT,low,no
14430,0.43,0.53,2,131,3,0,0,IT,low,no
14431,0.89,0.87,5,225,5,0,0,product_mng,low,no
14432,0.1,0.84,6,286,4,0,0,product_mng,low,no
14433,0.37,0.5,2,135,3,0,0,product_mng,low,no
14434,0.37,0.51,2,153,3,0,0,product_mng,low,no
14435,0.87,0.9,5,252,5,0,0,IT,low,no
14436,0.4,0.56,2,149,3,0,0,accounting,low,no
14437,0.9,0.97,4,258,5,0,0,accounting,low,no
14438,0.37,0.46,2,158,3,0,0,hr,low,no
14439,0.44,0.54,2,149,3,0,0,hr,low,no
14440,0.85,0.95,5,236,5,0,0,hr,low,no
14441,0.78,0.98,5,239,6,0,0,marketing,low,no
14442,0.42,0.47,2,159,3,0,0,marketing,low,no
14443,0.92,0.99,5,255,6,0,0,sales,low,no
14444,0.11,0.83,6,244,4,0,0,accounting,low,no
14445,0.42,0.56,2,134,3,0,0,support,low,no
14446,0.48,0.57,4,270,4,0,0,technical,low,no
14447,0.83,0.85,4,255,5,0,0,management,low,no
14448,0.4,0.53,2,151,3,0,0,marketing,low,no
14449,0.43,0.45,2,135,3,0,0,marketing,low,no
14450,0.43,0.53,2,146,3,0,0,marketing,low,no
14451,0.1,0.97,7,254,4,0,0,sales,low,no
14452,0.1,0.87,7,289,4,0,0,sales,low,no
14453,0.37,0.46,2,156,3,0,0,sales,low,no
14454,0.38,0.53,2,156,3,0,0,sales,low,no
14455,0.4,0.5,2,128,3,0,0,sales,low,no
14456,0.89,0.86,5,275,5,0,0,sales,low,no
14457,0.45,0.46,2,155,3,0,0,sales,low,no
14458,0.37,0.48,2,159,3,0,0,sales,low,no
14459,0.46,0.49,2,148,3,0,0,sales,low,no
14460,0.87,0.91,4,228,5,0,0,sales,low,no
14461,0.11,0.84,6,298,4,0,0,sales,low,no
14462,0.79,0.87,5,261,5,0,0,sales,low,no
14463,0.79,0.92,5,254,6,0,0,sales,low,no
14464,0.19,0.59,7,192,3,0,0,sales,low,no
14465,0.87,0.98,4,248,5,0,0,sales,low,no
14466,0.6,0.92,2,258,5,0,0,sales,low,no
14467,0.44,0.45,2,156,3,0,0,sales,medium,no
14468,0.11,0.81,6,266,4,1,0,sales,medium,no
14469,0.42,0.54,2,156,3,0,0,sales,medium,no
14470,0.88,0.88,5,232,5,1,0,accounting,medium,no
14471,0.11,0.84,6,287,4,0,0,accounting,medium,no
14472,0.46,0.46,2,154,3,0,0,accounting,medium,no
14473,0.82,0.97,5,263,5,0,0,hr,medium,no
14474,0.44,0.56,2,131,3,0,0,hr,medium,no
14475,0.11,0.78,6,260,4,0,0,hr,medium,no
14476,0.42,0.5,2,139,3,0,0,hr,medium,no
14477,0.84,0.93,4,251,5,0,0,technical,medium,no
14478,0.11,0.95,6,286,4,0,0,technical,medium,no
14479,0.45,0.53,2,129,3,0,0,technical,high,no
14480,0.38,0.56,2,156,3,0,0,technical,low,no
14481,0.38,0.86,6,139,6,0,0,technical,medium,no
14482,0.44,0.51,2,127,3,0,0,technical,medium,no
14483,0.11,0.84,6,251,4,0,0,technical,medium,no
14484,0.81,0.93,5,270,5,0,0,technical,medium,no
14485,0.09,0.96,6,296,4,0,0,technical,low,no
14486,0.11,0.9,6,254,4,0,0,technical,low,no
14487,0.81,0.95,5,238,6,0,0,technical,low,no
14488,0.1,0.97,6,267,4,1,0,support,low,no
14489,0.74,0.89,5,229,6,0,0,support,low,no
14490,0.09,0.78,6,254,4,0,0,support,low,no
14491,0.82,0.81,4,233,4,1,0,support,low,no
14492,0.1,0.98,6,268,4,0,0,support,low,no
14493,0.27,0.56,3,301,3,0,0,support,low,no
14494,0.83,0.92,5,267,6,0,0,support,low,no
14495,0.1,0.93,6,289,4,1,0,support,low,no
14496,0.38,0.47,2,144,3,0,0,support,low,no
